Fecha,Date,Day Week,Day Month,Week of Month,Week of Year,Week of Year ISO,Week ID ISO,Month of Year,Month name,Quarter No,Quarter,Year,Year-Month,Year-Week,Year-Month ISO,Year-Week ISO,Year_ISO
2016-01-25,01-25-2016,01,25,04,05,04,108,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-26,01-26-2016,02,26,04,05,04,108,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-27,01-27-2016,03,27,04,05,04,109,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-28,01-28-2016,04,28,04,05,04,109,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-29,01-29-2016,05,29,05,05,04,109,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-30,01-30-2016,06,30,05,05,04,109,01,January,01,Q01,2016,201601,201605,201601,201604,2016
2016-01-31,01-31-2016,07,31,05,06,04,109,01,January,01,Q01,2016,201601,201606,201601,201604,2016
2016-02-01,02-01-2016,01,01,01,06,05,109,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-02,02-02-2016,02,02,01,06,05,109,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-03,02-03-2016,03,03,01,06,05,110,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-04,02-04-2016,04,04,01,06,05,110,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-05,02-05-2016,05,05,01,06,05,110,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-06,02-06-2016,06,06,01,06,05,110,02,February,01,Q01,2016,201602,201606,201602,201605,2016
2016-02-07,02-07-2016,07,07,01,07,05,110,02,February,01,Q01,2016,201602,201607,201602,201605,2016
2016-02-08,02-08-2016,01,08,02,07,06,110,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-09,02-09-2016,02,09,02,07,06,110,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-10,02-10-2016,03,10,02,07,06,111,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-11,02-11-2016,04,11,02,07,06,111,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-12,02-12-2016,05,12,02,07,06,111,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-13,02-13-2016,06,13,02,07,06,111,02,February,01,Q01,2016,201602,201607,201602,201606,2016
2016-02-14,02-14-2016,07,14,02,08,06,111,02,February,01,Q01,2016,201602,201608,201602,201606,2016
2016-02-15,02-15-2016,01,15,03,08,07,111,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-16,02-16-2016,02,16,03,08,07,111,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-17,02-17-2016,03,17,03,08,07,112,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-18,02-18-2016,04,18,03,08,07,112,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-19,02-19-2016,05,19,03,08,07,112,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-20,02-20-2016,06,20,03,08,07,112,02,February,01,Q01,2016,201602,201608,201602,201607,2016
2016-02-21,02-21-2016,07,21,03,09,07,112,02,February,01,Q01,2016,201602,201609,201602,201607,2016
2016-02-22,02-22-2016,01,22,04,09,08,112,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-23,02-23-2016,02,23,04,09,08,112,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-24,02-24-2016,03,24,04,09,08,113,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-25,02-25-2016,04,25,04,09,08,113,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-26,02-26-2016,05,26,04,09,08,113,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-27,02-27-2016,06,27,04,09,08,113,02,February,01,Q01,2016,201602,201609,201602,201608,2016
2016-02-28,02-28-2016,07,28,04,10,08,113,02,February,01,Q01,2016,201602,201610,201602,201608,2016
2016-02-29,02-29-2016,01,29,05,10,09,113,02,February,01,Q01,2016,201602,201610,201602,201609,2016
2016-03-01,03-01-2016,02,01,01,10,09,113,03,March,01,Q01,2016,201603,201610,201603,201609,2016
2016-03-02,03-02-2016,03,02,01,10,09,114,03,March,01,Q01,2016,201603,201610,201603,201609,2016
2016-03-03,03-03-2016,04,03,01,10,09,114,03,March,01,Q01,2016,201603,201610,201603,201609,2016
2016-03-04,03-04-2016,05,04,01,10,09,114,03,March,01,Q01,2016,201603,201610,201603,201609,2016
2016-03-05,03-05-2016,06,05,01,10,09,114,03,March,01,Q01,2016,201603,201610,201603,201609,2016
2016-03-06,03-06-2016,07,06,01,11,09,114,03,March,01,Q01,2016,201603,201611,201603,201609,2016
2016-03-07,03-07-2016,01,07,01,11,10,114,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-08,03-08-2016,02,08,02,11,10,114,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-09,03-09-2016,03,09,02,11,10,115,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-10,03-10-2016,04,10,02,11,10,115,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-11,03-11-2016,05,11,02,11,10,115,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-12,03-12-2016,06,12,02,11,10,115,03,March,01,Q01,2016,201603,201611,201603,201610,2016
2016-03-13,03-13-2016,07,13,02,12,10,115,03,March,01,Q01,2016,201603,201612,201603,201610,2016
2016-03-14,03-14-2016,01,14,02,12,11,115,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-15,03-15-2016,02,15,03,12,11,115,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-16,03-16-2016,03,16,03,12,11,116,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-17,03-17-2016,04,17,03,12,11,116,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-18,03-18-2016,05,18,03,12,11,116,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-19,03-19-2016,06,19,03,12,11,116,03,March,01,Q01,2016,201603,201612,201603,201611,2016
2016-03-20,03-20-2016,07,20,03,13,11,116,03,March,01,Q01,2016,201603,201613,201603,201611,2016
2016-03-21,03-21-2016,01,21,03,13,12,116,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-22,03-22-2016,02,22,04,13,12,116,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-23,03-23-2016,03,23,04,13,12,117,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-24,03-24-2016,04,24,04,13,12,117,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-25,03-25-2016,05,25,04,13,12,117,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-26,03-26-2016,06,26,04,13,12,117,03,March,01,Q01,2016,201603,201613,201603,201612,2016
2016-03-27,03-27-2016,07,27,04,14,12,117,03,March,01,Q01,2016,201603,201614,201603,201612,2016
2016-03-28,03-28-2016,01,28,04,14,13,117,03,March,01,Q01,2016,201603,201614,201603,201613,2016
2016-03-29,03-29-2016,02,29,05,14,13,117,03,March,01,Q01,2016,201603,201614,201603,201613,2016
2016-03-30,03-30-2016,03,30,05,14,13,118,03,March,01,Q01,2016,201603,201614,201603,201613,2016
2016-03-31,03-31-2016,04,31,05,14,13,118,03,March,01,Q01,2016,201603,201614,201603,201613,2016
2016-04-01,04-01-2016,05,01,01,14,13,118,04,April,02,Q02,2016,201604,201614,201604,201613,2016
2016-04-02,04-02-2016,06,02,01,14,13,118,04,April,02,Q02,2016,201604,201614,201604,201613,2016
2016-04-03,04-03-2016,07,03,01,15,13,118,04,April,02,Q02,2016,201604,201615,201604,201613,2016
2016-04-04,04-04-2016,01,04,01,15,14,118,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-05,04-05-2016,02,05,01,15,14,118,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-06,04-06-2016,03,06,01,15,14,119,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-07,04-07-2016,04,07,01,15,14,119,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-08,04-08-2016,05,08,02,15,14,119,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-09,04-09-2016,06,09,02,15,14,119,04,April,02,Q02,2016,201604,201615,201604,201614,2016
2016-04-10,04-10-2016,07,10,02,16,14,119,04,April,02,Q02,2016,201604,201616,201604,201614,2016
2016-04-11,04-11-2016,01,11,02,16,15,119,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-12,04-12-2016,02,12,02,16,15,119,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-13,04-13-2016,03,13,02,16,15,120,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-14,04-14-2016,04,14,02,16,15,120,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-15,04-15-2016,05,15,03,16,15,120,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-16,04-16-2016,06,16,03,16,15,120,04,April,02,Q02,2016,201604,201616,201604,201615,2016
2016-04-17,04-17-2016,07,17,03,17,15,120,04,April,02,Q02,2016,201604,201617,201604,201615,2016
2016-04-18,04-18-2016,01,18,03,17,16,120,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-19,04-19-2016,02,19,03,17,16,120,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-20,04-20-2016,03,20,03,17,16,121,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-21,04-21-2016,04,21,03,17,16,121,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-22,04-22-2016,05,22,04,17,16,121,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-23,04-23-2016,06,23,04,17,16,121,04,April,02,Q02,2016,201604,201617,201604,201616,2016
2016-04-24,04-24-2016,07,24,04,18,16,121,04,April,02,Q02,2016,201604,201618,201604,201616,2016
2016-04-25,04-25-2016,01,25,04,18,17,121,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-04-26,04-26-2016,02,26,04,18,17,121,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-04-27,04-27-2016,03,27,04,18,17,122,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-04-28,04-28-2016,04,28,04,18,17,122,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-04-29,04-29-2016,05,29,05,18,17,122,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-04-30,04-30-2016,06,30,05,18,17,122,04,April,02,Q02,2016,201604,201618,201604,201617,2016
2016-05-01,05-01-2016,07,01,01,19,17,122,05,May,02,Q02,2016,201605,201619,201605,201617,2016
2016-05-02,05-02-2016,01,02,01,19,18,122,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-03,05-03-2016,02,03,01,19,18,122,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-04,05-04-2016,03,04,01,19,18,123,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-05,05-05-2016,04,05,01,19,18,123,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-06,05-06-2016,05,06,01,19,18,123,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-07,05-07-2016,06,07,01,19,18,123,05,May,02,Q02,2016,201605,201619,201605,201618,2016
2016-05-08,05-08-2016,07,08,02,20,18,123,05,May,02,Q02,2016,201605,201620,201605,201618,2016
2016-05-09,05-09-2016,01,09,02,20,19,123,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-10,05-10-2016,02,10,02,20,19,123,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-11,05-11-2016,03,11,02,20,19,124,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-12,05-12-2016,04,12,02,20,19,124,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-13,05-13-2016,05,13,02,20,19,124,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-14,05-14-2016,06,14,02,20,19,124,05,May,02,Q02,2016,201605,201620,201605,201619,2016
2016-05-15,05-15-2016,07,15,03,21,19,124,05,May,02,Q02,2016,201605,201621,201605,201619,2016
2016-05-16,05-16-2016,01,16,03,21,20,124,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-17,05-17-2016,02,17,03,21,20,124,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-18,05-18-2016,03,18,03,21,20,125,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-19,05-19-2016,04,19,03,21,20,125,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-20,05-20-2016,05,20,03,21,20,125,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-21,05-21-2016,06,21,03,21,20,125,05,May,02,Q02,2016,201605,201621,201605,201620,2016
2016-05-22,05-22-2016,07,22,04,22,20,125,05,May,02,Q02,2016,201605,201622,201605,201620,2016
2016-05-23,05-23-2016,01,23,04,22,21,125,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-24,05-24-2016,02,24,04,22,21,125,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-25,05-25-2016,03,25,04,22,21,126,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-26,05-26-2016,04,26,04,22,21,126,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-27,05-27-2016,05,27,04,22,21,126,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-28,05-28-2016,06,28,04,22,21,126,05,May,02,Q02,2016,201605,201622,201605,201621,2016
2016-05-29,05-29-2016,07,29,05,23,21,126,05,May,02,Q02,2016,201605,201623,201605,201621,2016
2016-05-30,05-30-2016,01,30,05,23,22,126,05,May,02,Q02,2016,201605,201623,201605,201622,2016
2016-05-31,05-31-2016,02,31,05,23,22,126,05,May,02,Q02,2016,201605,201623,201605,201622,2016
2016-06-01,06-01-2016,03,01,01,23,22,127,06,June,02,Q02,2016,201606,201623,201606,201622,2016
2016-06-02,06-02-2016,04,02,01,23,22,127,06,June,02,Q02,2016,201606,201623,201606,201622,2016
2016-06-03,06-03-2016,05,03,01,23,22,127,06,June,02,Q02,2016,201606,201623,201606,201622,2016
2016-06-04,06-04-2016,06,04,01,23,22,127,06,June,02,Q02,2016,201606,201623,201606,201622,2016
2016-06-05,06-05-2016,07,05,01,24,22,127,06,June,02,Q02,2016,201606,201624,201606,201622,2016
2016-06-06,06-06-2016,01,06,01,24,23,127,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-07,06-07-2016,02,07,01,24,23,127,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-08,06-08-2016,03,08,02,24,23,128,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-09,06-09-2016,04,09,02,24,23,128,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-10,06-10-2016,05,10,02,24,23,128,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-11,06-11-2016,06,11,02,24,23,128,06,June,02,Q02,2016,201606,201624,201606,201623,2016
2016-06-12,06-12-2016,07,12,02,25,23,128,06,June,02,Q02,2016,201606,201625,201606,201623,2016
2016-06-13,06-13-2016,01,13,02,25,24,128,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-14,06-14-2016,02,14,02,25,24,128,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-15,06-15-2016,03,15,03,25,24,129,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-16,06-16-2016,04,16,03,25,24,129,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-17,06-17-2016,05,17,03,25,24,129,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-18,06-18-2016,06,18,03,25,24,129,06,June,02,Q02,2016,201606,201625,201606,201624,2016
2016-06-19,06-19-2016,07,19,03,26,24,129,06,June,02,Q02,2016,201606,201626,201606,201624,2016
2016-06-20,06-20-2016,01,20,03,26,25,129,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-21,06-21-2016,02,21,03,26,25,129,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-22,06-22-2016,03,22,04,26,25,130,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-23,06-23-2016,04,23,04,26,25,130,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-24,06-24-2016,05,24,04,26,25,130,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-25,06-25-2016,06,25,04,26,25,130,06,June,02,Q02,2016,201606,201626,201606,201625,2016
2016-06-26,06-26-2016,07,26,04,27,25,130,06,June,02,Q02,2016,201606,201627,201606,201625,2016
2016-06-27,06-27-2016,01,27,04,27,26,130,06,June,02,Q02,2016,201606,201627,201606,201626,2016
2016-06-28,06-28-2016,02,28,04,27,26,130,06,June,02,Q02,2016,201606,201627,201606,201626,2016
2016-06-29,06-29-2016,03,29,05,27,26,131,06,June,02,Q02,2016,201606,201627,201606,201626,2016
2016-06-30,06-30-2016,04,30,05,27,26,131,06,June,02,Q02,2016,201606,201627,201606,201626,2016
2016-07-01,07-01-2016,05,01,01,27,26,131,07,July,03,Q03,2016,201607,201627,201607,201626,2016
2016-07-02,07-02-2016,06,02,01,27,26,131,07,July,03,Q03,2016,201607,201627,201607,201626,2016
2016-07-03,07-03-2016,07,03,01,28,26,131,07,July,03,Q03,2016,201607,201628,201607,201626,2016
2016-07-04,07-04-2016,01,04,01,28,27,131,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-05,07-05-2016,02,05,01,28,27,131,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-06,07-06-2016,03,06,01,28,27,132,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-07,07-07-2016,04,07,01,28,27,132,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-08,07-08-2016,05,08,02,28,27,132,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-09,07-09-2016,06,09,02,28,27,132,07,July,03,Q03,2016,201607,201628,201607,201627,2016
2016-07-10,07-10-2016,07,10,02,29,27,132,07,July,03,Q03,2016,201607,201629,201607,201627,2016
2016-07-11,07-11-2016,01,11,02,29,28,132,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-12,07-12-2016,02,12,02,29,28,132,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-13,07-13-2016,03,13,02,29,28,133,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-14,07-14-2016,04,14,02,29,28,133,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-15,07-15-2016,05,15,03,29,28,133,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-16,07-16-2016,06,16,03,29,28,133,07,July,03,Q03,2016,201607,201629,201607,201628,2016
2016-07-17,07-17-2016,07,17,03,30,28,133,07,July,03,Q03,2016,201607,201630,201607,201628,2016
2016-07-18,07-18-2016,01,18,03,30,29,133,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-19,07-19-2016,02,19,03,30,29,133,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-20,07-20-2016,03,20,03,30,29,134,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-21,07-21-2016,04,21,03,30,29,134,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-22,07-22-2016,05,22,04,30,29,134,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-23,07-23-2016,06,23,04,30,29,134,07,July,03,Q03,2016,201607,201630,201607,201629,2016
2016-07-24,07-24-2016,07,24,04,31,29,134,07,July,03,Q03,2016,201607,201631,201607,201629,2016
2016-07-25,07-25-2016,01,25,04,31,30,134,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-26,07-26-2016,02,26,04,31,30,134,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-27,07-27-2016,03,27,04,31,30,135,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-28,07-28-2016,04,28,04,31,30,135,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-29,07-29-2016,05,29,05,31,30,135,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-30,07-30-2016,06,30,05,31,30,135,07,July,03,Q03,2016,201607,201631,201607,201630,2016
2016-07-31,07-31-2016,07,31,05,32,30,135,07,July,03,Q03,2016,201607,201632,201607,201630,2016
2016-08-01,08-01-2016,01,01,01,32,31,135,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-02,08-02-2016,02,02,01,32,31,135,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-03,08-03-2016,03,03,01,32,31,136,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-04,08-04-2016,04,04,01,32,31,136,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-05,08-05-2016,05,05,01,32,31,136,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-06,08-06-2016,06,06,01,32,31,136,08,August,03,Q03,2016,201608,201632,201608,201631,2016
2016-08-07,08-07-2016,07,07,01,33,31,136,08,August,03,Q03,2016,201608,201633,201608,201631,2016
2016-08-08,08-08-2016,01,08,02,33,32,136,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-09,08-09-2016,02,09,02,33,32,136,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-10,08-10-2016,03,10,02,33,32,137,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-11,08-11-2016,04,11,02,33,32,137,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-12,08-12-2016,05,12,02,33,32,137,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-13,08-13-2016,06,13,02,33,32,137,08,August,03,Q03,2016,201608,201633,201608,201632,2016
2016-08-14,08-14-2016,07,14,02,34,32,137,08,August,03,Q03,2016,201608,201634,201608,201632,2016
2016-08-15,08-15-2016,01,15,03,34,33,137,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-16,08-16-2016,02,16,03,34,33,137,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-17,08-17-2016,03,17,03,34,33,138,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-18,08-18-2016,04,18,03,34,33,138,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-19,08-19-2016,05,19,03,34,33,138,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-20,08-20-2016,06,20,03,34,33,138,08,August,03,Q03,2016,201608,201634,201608,201633,2016
2016-08-21,08-21-2016,07,21,03,35,33,138,08,August,03,Q03,2016,201608,201635,201608,201633,2016
2016-08-22,08-22-2016,01,22,04,35,34,138,08,August,03,Q03,2016,201608,201635,201608,201634,2016
2016-08-23,08-23-2016,02,23,04,35,34,138,08,August,03,Q03,2016,201608,201635,201608,201634,2016
2016-08-24,08-24-2016,03,24,04,35,34,139,08,August,03,Q03,2016,201608,201635,201608,201634,2016
2016-08-25,08-25-2016,04,25,04,35,34,139,08,August,03,Q03,2016,201608,201635,201608,201634,2016
2016-08-26,08-26-2016,05,26,04,35,34,139,08,August,03,Q03,2016,201608,201635,201608,201634,2016
2016-08-27,08-27-2016,06,27,04,35,34,139,08,August,03,Q03,2016,201608,201635,201608,201634,2016
